,<built-in function id>,areageo,identi,imageLink,title,year
4103,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4121,Reus (Baix Camp),RFSACE.5547,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4121&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Industrias Casacuberta,1964-09-19
4104,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4122,Sant Joan Despí (Baix Llobregat),RFSACE.7612,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4122&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Fotoplà,1965-11-30
4105,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4123,Súria (Bages),RFSACE.450,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4123&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Industries perfeccionades,1961-05-21
4106,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4124,Barcelona (Barcelonès),RFSACE.2772,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4124&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Fotopla  estació del Nord c/ Marina,1963-05-02
4107,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4125,Montornès del Vallès (Vallès Oriental),RFSACE.4571,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4125&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,(Henkel Iberico) Polígon Riera Marsá,1964-03-31
4108,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4126,Tossa de Mar (Selva),RFSACE.5254,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4126&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,[sense anotacions],1964-08-29
4109,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4127,Martorell (Baix Llobregat),RFSACE.6191,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4127&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Panoràmicas Glucosa y Derivados,1965-02-27
4110,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4128,Badalona (Barcelonès),RFSACE.7375,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4128&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Fotoplà,1965-11-01
4111,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4129,s'Agaró (Baix Empordà),RFSACE.4170,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4129&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Vista festival S'Agaro,1964-02-01
4112,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4130,Barcelona (Barcelonès),RFSACE.7919,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4130&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Vista terra aparc. Despatx,1966-03-06
4113,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4131,Barberà del Vallès (Vallès Occidental),RFSACE.3668,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4131&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1496,Fàbrica Ondina,1960-02-29
4114,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4132,Barcelona (Barcelonès),RFSACE.77,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4132&action=2&DMSCALE=39&DMWIDTH=1491&DMHEIGHT=1506,Muntanya de Montjuïc,1976
4115,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4133,Salt (Gironès),RFSACE.1088,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4133&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Panoràmica,1962-07-08
4116,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4134,Sant Boi de Llobregat (Baix Llobregat),RFSACE.6341,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4134&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Loc.,1965-04-22
4117,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4135,Vilanova i la Geltrú (Garraf),RFSACE.1912,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4135&action=2&DMSCALE=39&DMWIDTH=1332&DMHEIGHT=1506,Port de,1962-08-01
4118,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4136,Tarragona (Tarragonès),RFSACE.4422,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4136&action=2&DMSCALE=39&DMWIDTH=1492&DMHEIGHT=1506,Urbanització Manuel Cases Lamoya,1964-03-18
4119,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4137,Castellet i la Gornal (Alt Penedès),RFSACE.4652,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4137&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Pantà de Foix,1964-04-01
4120,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4138,Terrassa (Vallès Occidental),RFSACE.3154,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4138&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Panoràmica (Cesma),1963-05-27
4121,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4139,Barcelona (Barcelonès),RFSACE.4089,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4139&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Fotoplà Barcelona - altura 2.550 m,1963-12-06
4122,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4140,Vic (Osona),RFSACE.982,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4140&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Panoràmica,1962-06-17
4123,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4141,Mollet del Vallès (Vallès Oriental),RFSACE.5886,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4141&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Sinorgan S.A.,1964-11-15
4124,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4142,Montcada i Reixac (Vallès Occidental),RFSACE.5177,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4142&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Cementos Asland,1964-08-26
4125,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4143,Molins de Rei (Baix Llobregat),RFSACE.7114,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4143&action=2&DMSCALE=40&DMWIDTH=1496&DMHEIGHT=1488,Roca Hermanos,1965-10-01
4126,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4144,Sitges (Garraf),RFSACE.5769,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4144&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Urbanització  Vallpineda,1964-11-11
4127,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4145,Girona (Gironès),RFSACE.1689,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4145&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Habitatges Ecisa,1962-08-01
4128,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4146,Calonge (Baix Empordà),RFSACE.3892,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4146&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1506,Urbanització Vilallonga,1963-10-16
4129,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4147,Tarragona (Tarragonès),RFSACE.1615,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4147&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Plaça i Rambles,1962-07-25
4130,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4148,Lloret de Mar (Selva),RFSACE.5278,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4148&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Urbanització  Montgoda,1964-08-29
4131,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4149,Barcelona (Barcelonès),RFSACE.1199,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4149&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Tibidabo,1962-07-15
4132,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4150,Sabadell (Vallès Occidental),RFSACE.2068,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4150&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Masoliver,1962-11-15
4133,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4151,Castelldefels (Baix Llobregat),RFSACE.4667,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4151&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Apartaments - El Paraiso,1964-04-26
4134,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4152,Mollet del Vallès (Vallès Oriental),RFSACE.4584,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4152&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Teneria moderna  Franco Española,1964-03-31
4135,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4153,Monistrol de Montserrat (Bages),RFSACE.4139,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4153&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Montserrat: Panoràmica  - Zona N.,1963-12-06
4136,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4154,l'Estartit (Baix Empordà),RFSACE.1461,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4154&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,De l'Estartit a l'Escala,1962-07-25
4137,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4155,Montornès del Vallès (Vallès Oriental),RFSACE.5841,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4155&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Fotoplà Riera Marsa,1964-11-15
4138,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4156,Castelldefels (Baix Llobregat),RFSACE.182,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4156&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,"Castelldefels, Panoràmica",1961-01-08
4139,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4157,Barcelona (Barcelonès),RFSACE.1308,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4157&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Material i Construcció,1962-08-19
4140,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4158,Barcelona (Barcelonès),RFSACE.4785,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4158&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Edificis c/ Guipúzcoa,1964-05-07
4141,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4159,Ripoll (Ripollès),RFSACE.563,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4159&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Panoràmica,1961-06-22
4142,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4160,Aiguafreda (Vallès Oriental),RFSACE.6907,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4160&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Vertical F. Rossell,1965-08-14
4143,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4161,Martorell (Baix Llobregat),RFSACE.5598,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4161&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Panoràmica  Glucosa y Derivados,1964-10-02
4144,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4162,Barcelona (Barcelonès),RFSACE.749,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4162&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,F.N.C.E.,1962-04-29
4145,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4163,Barcelona (Barcelonès),RFSACE.4835,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4163&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Panoràmica banys de Sant Sebastià,1964-05-17
4146,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4164,Mataró (Maresme),RFSACE.1487,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4164&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,[sense anotacions],1962-07-25
4147,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4165,Polinyà (Vallès Occidental),RFSACE.6628,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4165&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Panoràmica forja y galvanizados,1965-05-27
4148,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4166,El Prat de Llobregat (Baix Llobregat),RFSACE.6644,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4166&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Panoràmiques productes electrolítics,1965-06-13
4149,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4167,Terrassa (Vallès Occidental),RFSACE.3337,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4167&action=2&DMSCALE=39&DMWIDTH=1491&DMHEIGHT=1506,Fotoplà,1963-06-03
4150,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4168,Salou (Tarragonès),RFSACE.6973,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4168&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,"Urbanització """"Covamas""""",1965-09-07
4151,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4169,Sant Adrià de Besòs (Barcelonès),RFSACE.1301,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4169&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Saenger,1962-08-19
4152,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4170,Mataró (Maresme),RFSACE.3955,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4170&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1506,Gorina,1963-11-02
4153,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4171,Masquefa (Anoia),RFSACE.5988,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4171&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Panoràmica de Can Parellada,1965-01-03
4154,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4172,Cornellà de Llobregat (Baix Llobregat),RFSACE.1552,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4172&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Fab. Sedó,1962-07-25
4155,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4173,Riudecanyes (Baix Camp),RFSACE.7963,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4173&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Pantà,1966-03-09
4156,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4174,Masquefa (Anoia),RFSACE.5979,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4174&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Panoràmica,1964-12-02
4157,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4175,Sabadell (Vallès Occidental),RFSACE.3208,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4175&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Fotoplà,1963-06-01
4158,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4176,Reus (Baix Camp),RFSACE.5549,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4176&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Industrias Casacuberta,1964-09-19
4159,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4177,Sant Joan Despí (Baix Llobregat),RFSACE.7690,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4177&action=2&DMSCALE=39&DMWIDTH=1492&DMHEIGHT=1513,Panoràmica,1966-01-31
4160,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4178,Lloret de Mar (Selva),RFSACE.3020,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4178&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Urbanització Cala Canyelles,1963-05-14
4161,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4179,Sant Vicenç de Castellet (Bages),RFSACE.5802,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4179&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Fotoplà,1964-11-11
4162,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4180,Cornellà de Llobregat (Baix Llobregat),RFSACE.1343,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4180&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Fregat Española,1962-07-19
4163,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4181,Cambrils (Baix Camp),RFSACE.1877,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4181&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Panoràmica,1962-08-01
4164,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4182,Sant Adrià de Besòs (Barcelonès),RFSACE.4804,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4182&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Prudencio  Argudo,1964-05-07
4165,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4183,Sant Vicenç de Castellet (Bages),RFSACE.5806,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4183&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Panoràmica,1964-11-15
4166,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4184,Lliçà d'Amunt (Vallès Oriental),RFSACE.6118,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4184&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,CYASA,1965-02-12
4167,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4185,Cerdanyola del Vallès (Vallès Occidental),RFSACE.5165,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4185&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,C.O.P.I.S.A  edificis,1964-08-26
4168,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4186,Montcada i Reixac (Vallès Occidental),RFSACE.1147,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4186&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,ASLAND,1962-07-15
4169,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4187,Castelldefels (Baix Llobregat),RFSACE.6509,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4187&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Panoràmica,1995-05-08
4170,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4188,Sabadell (Vallès Occidental),RFSACE.3192,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4188&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Fotoplà,1963-06-01
4171,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4189,Cambrils (Baix Camp),RFSACE.4386,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4189&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1506,Urbanitzacions (Rocamar) - fotoplà,1964-03-01
4172,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4190,Premià de Mar (Maresme),RFSACE.7216,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4190&action=2&DMSCALE=39&DMWIDTH=1325&DMHEIGHT=1513,Premià: Fotoplà Masnou,1965-10-12
4173,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4191,Barcelona (Barcelonès),RFSACE.2528,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4191&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1506,Bóvila,1963-02-23
4174,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4192,Barcelona (Barcelonès),RFSACE.3964,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4192&action=2&DMSCALE=39&DMWIDTH=1483&DMHEIGHT=1506,FAESSA,1963-11-02
4175,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4193,Balsareny (Bages),RFSACE.1785,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4193&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Álvaro Soldevila,1962-08-01
4176,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4194,Sitges (Garraf),RFSACE.7720,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4194&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Apartaments,1966-01-31
4177,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4195,Sant Andreu de la Barca (Baix Llobregat),RFSACE.7650,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4195&action=2&DMSCALE=39&DMWIDTH=1337&DMHEIGHT=1513,Panoràmiques Patronat Municipal de l'Habitatge,1965-12-30
4178,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4196,Aiguafreda (Vallès Oriental),RFSACE.7027,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4196&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Vertical,1965-09-07
4179,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4197,el Vendrell (Baix Penedès),RFSACE.850,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4197&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Industrias Miret,1962-05-23
4180,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4198,Terrassa (Vallès Occidental),RFSACE.6208,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4198&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,V.I.T.A.S.A.,1965-03-26
4181,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4199,Barcelona (Barcelonès),RFSACE.7966,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4199&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Fotoplà Zona Franca al Prat,1966-03-09
4182,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4200,Calafell (Baix Penedès),RFSACE.6911,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4200&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,Segur: Vert. CUSESA,1965-08-14
4183,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4201,Barcelona (Barcelonès),RFSACE.1305,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4201&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Material i Construcció,1962-08-19
4184,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4202,Sant Just Desvern (Baix Llobregat),RFSACE.2543,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4202&action=2&DMSCALE=39&DMWIDTH=1502&DMHEIGHT=1506,Carrer de la Creu,1963-03-19
4185,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4203,Terrassa (Vallès Occidental),RFSACE.6217,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4203&action=2&DMSCALE=39&DMWIDTH=1498&DMHEIGHT=1513,V.I.T.A.S.A.,1965-03-26
4186,http://cartotecadigital.icc.cat/cdm/ref/collection/fsace/id/4204,Granollers (Vallès Oriental),RFSACE.2155,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=fsace&CISOPTR=4204&action=2&DMSCALE=39&DMWIDTH=1506&DMHEIGHT=1506,Salvador Durall,1962-11-15
