,<built-in function id>,imageLink,title,year
2586,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/862,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=862&action=2&DMSCALE=4&DMWIDTH=12087&DMHEIGHT=7958,"America meridional, costa este: Hoja III: Brasil desde el rio Pará hasta la Punta Roteiro Grande",1870
2587,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/875,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=875&action=2&DMSCALE=4&DMWIDTH=7940&DMHEIGHT=11918,"America meridional, costa este: Hoja IV: Brasil desde Punta Roteiro Grande hasta el rio Tariri",1866
2588,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/896,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=896&action=2&DMSCALE=3&DMWIDTH=12768&DMHEIGHT=8618,"America meridional, costa este: Hoja VIII: Brasil y Uruguay desde la playa de Pernambuco a Montevideo",1866
2589,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/653,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=653&action=2&DMSCALE=7&DMWIDTH=6561&DMHEIGHT=4680,America Meridionale divisa ne’suoi principali Stati / Venezia presso Antonio Zatta e Figli,1770
2590,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/662,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=662&action=2&DMSCALE=7&DMWIDTH=6776&DMHEIGHT=5540,America meridionalis,1606
2591,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/650,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=650&action=2&DMSCALE=6&DMWIDTH=7965&DMHEIGHT=6440,America meridionalis / concinnata... per G. de L'Isle ; venalis prostat... apud Tobiam Conr. Lotter ; Gustav Conrad Lotter sculps. Aug. Vind. 1772,1772
2592,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/416,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=416&action=2&DMSCALE=12&DMWIDTH=4101&DMHEIGHT=3195,America septentrional,1800
2593,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/601,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=601&action=2&DMSCALE=16&DMWIDTH=2598&DMHEIGHT=3039,America septentrional,1800
2594,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/830,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=830&action=2&DMSCALE=6&DMWIDTH=7830&DMHEIGHT=5670,Amèrica septentrional / Pablo Alabern lo grabó en Barna.,1930
2595,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/990,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=990&action=2&DMSCALE=4&DMWIDTH=8293&DMHEIGHT=10092,América septentrional y América meridional,1927
2596,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/992,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=992&action=2&DMSCALE=9&DMWIDTH=4156&DMHEIGHT=5092,América Septentrional y América Meridional,1926
2597,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/993,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=993&action=2&DMSCALE=10&DMWIDTH=3893&DMHEIGHT=4672,América septentrional y América meridional,1866
2598,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/574,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=574&action=2&DMSCALE=10&DMWIDTH=4803&DMHEIGHT=3378,America settentrionale brittanica / Francesco Vallardi,1887
2599,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/553,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=553&action=2&DMSCALE=8&DMWIDTH=4635&DMHEIGHT=5886,Amérique / par H. Selves ; Imp. de P. Bineteau,1822
2600,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/713,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=713&action=2&DMSCALE=8&DMWIDTH=5904&DMHEIGHT=4274,Amérique du Nord physique et économique: relief du sol / par M.M. Drioux et Ch. Leroy ; gravé par F. Dufour ; dessiné par Vilpou,1867
2601,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/482,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=482&action=2&DMSCALE=12&DMWIDTH=3915&DMHEIGHT=2829,Amerique meridionale,1700
2602,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/478,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=478&action=2&DMSCALE=11&DMWIDTH=3402&DMHEIGHT=4386,Amérique méridionale / gravé par Chamouin ; ecrit par Giraldon,1800
2603,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/484,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=484&action=2&DMSCALE=8&DMWIDTH=5766&DMHEIGHT=4014,Amérique méridionale / par F. Delamarche,1834
2604,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/485,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=485&action=2&DMSCALE=9&DMWIDTH=5319&DMHEIGHT=3945,Amérique méridionale / par F. Delamarche,1829
2605,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/641,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=641&action=2&DMSCALE=9&DMWIDTH=3427&DMHEIGHT=5461,Amérique méridionale / par M. Bonne,1771
2606,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/515,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=515&action=2&DMSCALE=6&DMWIDTH=7617&DMHEIGHT=5782,"Amerique meridionale / par N. Sanson...; reveüe et changée en plusieurs endroits suivant les Memoires les plus recents par G. Sanson... A Paris chez l'autheur, 1669",1669
2607,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/519,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=519&action=2&DMSCALE=8&DMWIDTH=3819&DMHEIGHT=5616,Amerique Meridionale / part Mr. Bonne,1770
2608,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/607,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=607&action=2&DMSCALE=11&DMWIDTH=4416&DMHEIGHT=3054,Amérique méridionale / pour le cours de géographie et d'histoire par Mentelle ; gravé par P.F. Tadieu,1778
2609,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/479,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=479&action=2&DMSCALE=14&DMWIDTH=3531&DMHEIGHT=2733,Amérique méridionale divisée en ses principaux etats / ches Lattré,1700
2610,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/723,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=723&action=2&DMSCALE=12&DMWIDTH=3928&DMHEIGHT=3635,Amérique méridionale ou l'on n'a indiqué que ses principales divisions,1710
2611,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/794,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=794&action=2&DMSCALE=7&DMWIDTH=5467&DMHEIGHT=6841,Amérique pour la géographie de M.M. Achille Meissas et A. Michelot,1853
2612,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/793,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=793&action=2&DMSCALE=4&DMWIDTH=12176&DMHEIGHT=7851,"An exact chart of the River St. Laurence, from fort Frontenac to the Island of Anticosti shewing the Soundings, Rocks, Schools &c with Views of the Lands and all necessary Instructions for navigating that river to Quebec",1775
2613,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/493,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=493&action=2&DMSCALE=8&DMWIDTH=6012&DMHEIGHT=4260,Antillas españolas / por Don Camilo Alabern ; grabada la letra por Mabon,1850
2614,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/892,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=892&action=2&DMSCALE=8&DMWIDTH=5020&DMHEIGHT=6065,Argentina - Chile: norte,1936
2615,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/874,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=874&action=2&DMSCALE=8&DMWIDTH=5036&DMHEIGHT=6065,Argentina - Chile: sur,1936
2616,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/801,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=801&action=2&DMSCALE=7&DMWIDTH=6666&DMHEIGHT=4852,"Atlas geográfico descriptivo de la Península Ibérica, Islas Baleares, Canarias y Posesiones Españolas de Ultramar: Isla de Cuba",1885
2617,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/803,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=803&action=2&DMSCALE=7&DMWIDTH=6977&DMHEIGHT=4888,"Atlas geográfico descriptivo de la Península Ibérica, Islas Baleares, Canarias y Posesiones Españolas de Ultramar: Isla de Puerto-Rico",1885
2618,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/407,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=407&action=2&DMSCALE=12&DMWIDTH=2718&DMHEIGHT=4101,Baltimore. Boston,1800
2619,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/474,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=474&action=2&DMSCALE=8&DMWIDTH=5919&DMHEIGHT=4365,Baye et ville de Bayaha ou Port-Dauphin dans l’isle de St. Domingue,1764
2620,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/883,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=883&action=2&DMSCALE=8&DMWIDTH=6128&DMHEIGHT=4975,Bolivia,1936
2621,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/468,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=468&action=2&DMSCALE=13&DMWIDTH=2739&DMHEIGHT=3720,"Bolivia, Perú, Ecuador, Colombia, Venezuela y Guayana inglesa",1890
2622,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/851,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=851&action=2&DMSCALE=4&DMWIDTH=8092&DMHEIGHT=10481,Bolivia. Mapa general formado expresamente para `Bolivia en el primer centenario de su independencia´,1914
2623,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/423,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=423&action=2&DMSCALE=12&DMWIDTH=3198&DMHEIGHT=4140,Brasil,1800
2624,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/439,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=439&action=2&DMSCALE=13&DMWIDTH=2601&DMHEIGHT=3723,Brasil,1800
2625,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/469,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=469&action=2&DMSCALE=14&DMWIDTH=3489&DMHEIGHT=2916,Brasil,1890
2626,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/839,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=839&action=2&DMSCALE=8&DMWIDTH=6100&DMHEIGHT=5034,Brasil do norte,1936
2627,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/934,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=934&action=2&DMSCALE=8&DMWIDTH=6086&DMHEIGHT=5013,Brasil interior,1936
2628,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/845,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=845&action=2&DMSCALE=8&DMWIDTH=6118&DMHEIGHT=5033,Brasil oriental,1936
2629,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/576,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=576&action=2&DMSCALE=10&DMWIDTH=3387&DMHEIGHT=4743,Brasile.  Rio Grande do sul e Uruguay / Francesco Vallardi,1887
2630,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/399,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=399&action=2&DMSCALE=11&DMWIDTH=3360&DMHEIGHT=4323,British Guayana / the map drawn & engraved by J. Rapkin ; the illustrations drawn & engraved by H. Winkles,1850
2631,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/858,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=858&action=2&DMSCALE=3&DMWIDTH=12656&DMHEIGHT=8775,"British N. America: Nova Scotia, S.E. coast: Sambro I. to C. Canso",1867
2632,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/477,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=477&action=2&DMSCALE=9&DMWIDTH=4326&DMHEIGHT=5289,"Buenos-Ayres, Chili et Patagonie / Chamouin sculp. ; Aubert fils ainé scripsit",1812
2633,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/417,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=417&action=2&DMSCALE=12&DMWIDTH=4101&DMHEIGHT=3195,"Canadá, Alaska y Groenlandia",1800
2634,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/424,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=424&action=2&DMSCALE=11&DMWIDTH=4284&DMHEIGHT=3228,"Canadá, Alaska y Groenlandia",1800
2635,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/543,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=543&action=2&DMSCALE=5&DMWIDTH=8609&DMHEIGHT=6925,Caracas and Guiana,1800
2636,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/834,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=834&action=2&DMSCALE=4&DMWIDTH=10559&DMHEIGHT=8610,"Carta de Imagen Satelitaria de la República de Argentina 1:100 000: San Martín de los Andes, Provincia del Neuquén: LACAR ' 97",1997
2637,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/890,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=890&action=2&DMSCALE=5&DMWIDTH=6160&DMHEIGHT=8478,Carta de la baja California,1920
2638,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/872,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=872&action=2&DMSCALE=6&DMWIDTH=7500&DMHEIGHT=5000,Carta de origressi da Commissao Geographica e Geologica de S. Paulo,1907
2639,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/604,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=604&action=2&DMSCALE=8&DMWIDTH=3651&DMHEIGHT=6111,Carta del departamento de Cundinamarca / escrito por Hacq.,1827
2640,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/797,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=797&action=2&DMSCALE=10&DMWIDTH=4928&DMHEIGHT=3724,Carta del Rio de la Plata según la publicada por el Depósito Hidrográfico de Madrid en 1865,1868
2641,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/800,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=800&action=2&DMSCALE=8&DMWIDTH=6213&DMHEIGHT=4062,"Carta del Río de la Plata, según los trabajos más fidedignos nacionales y extranjeros.",1875
2642,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/789,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=789&action=2&DMSCALE=7&DMWIDTH=6276&DMHEIGHT=4235,Carta esférica de las costas del Seno Mexicano. Con parte de la Isla de Cuba y canales adyacentes,1836
2643,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/847,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=847&action=2&DMSCALE=4&DMWIDTH=8083&DMHEIGHT=11828,Carta esférica de una parte de la costa del Brasil desde el Cabo Sn. Agustin hasta el Cabo Frio,1827
2644,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/944,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=944&action=2&DMSCALE=4&DMWIDTH=12192&DMHEIGHT=8303,Carta esférica de una parte de la costa del Brasil desde el Pará en el Rio de las Amazonas hasta el Cabo Sn. Agustín,1827
2645,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/876,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=876&action=2&DMSCALE=4&DMWIDTH=12358&DMHEIGHT=8303,Carta esférica de una parte de la costa del Brasil desde la Bahia del Espiritu-Santo hasta el Morro de Santa Marta,1827
2646,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/893,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=893&action=2&DMSCALE=3&DMWIDTH=12664&DMHEIGHT=8453,"Carta esférica de una parte de la Costa Setentrional y Meridional de la Ysla de Cuba, desde Nuevitas hasta el Río Camaroca, y desde Sabana la Mar hasta los Jardines, con el canal Viejo de Bahama y el de Santen.",1836
2647,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/786,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=786&action=2&DMSCALE=8&DMWIDTH=6118&DMHEIGHT=4227,"Carta esférica del mar de las Antillas y de las costas de tierra firme, desde las Bocas del Rio Orinoco hasta el Golfo de Honduras",1810
2648,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/572,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=572&action=2&DMSCALE=10&DMWIDTH=4776&DMHEIGHT=3372,Carta generale politica degli Stati Uniti d'America / Francesco Vallardi,1936
2649,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/999,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=999&action=2&DMSCALE=4&DMWIDTH=8017&DMHEIGHT=12373,Carta geográfica del departamento del Magdalena,1932
2650,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/791,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=791&action=2&DMSCALE=9&DMWIDTH=3568&DMHEIGHT=5068,"Carta geografica del Estado Oriental del Uruguay y posesiones adyacentes / trazada segun los documentos mas recientes y exactos ; publicada bajo la direccion del Sr. A. Roger, consul de Francia ; dedicada al Exmo.Sr. Presidente Gnal. D. Fructuoso Rivera",1841
2651,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/842,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=842&action=2&DMSCALE=4&DMWIDTH=12293&DMHEIGHT=8550,Carta geral do estado de Sao Paulo (Brasil),1941
2652,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/865,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=865&action=2&DMSCALE=4&DMWIDTH=12248&DMHEIGHT=8520,Carta geral do estado de Sao Paulo (Brasil),1941
2653,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/887,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=887&action=2&DMSCALE=3&DMWIDTH=12887&DMHEIGHT=9128,Carta geral do estado de Sao Paulo (Brasil),1945
2654,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/949,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=949&action=2&DMSCALE=3&DMWIDTH=12822&DMHEIGHT=9060,Carta geral do estado de Sao Paulo (Brasil),1946
2655,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/626,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=626&action=2&DMSCALE=7&DMWIDTH=6909&DMHEIGHT=4801,"Carta izogonica do Estado de Sâo Paulo mostrando as declinaçôes magneticas em 1º de julho de 1922 / organisada pela Commissâo Geographica e Geologica; Engo. Joâo Pedro Cardoso, Chefe",1923
2656,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/573,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=573&action=2&DMSCALE=10&DMWIDTH=3408&DMHEIGHT=4773,Carta politica dell' America settentrionale / Francesco Vallardi,1887
2657,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/938,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=938&action=2&DMSCALE=6&DMWIDTH=8100&DMHEIGHT=5946,Carta provisoria dos trabalhos effectuados na escala de 1:600 000,1900
2658,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/684,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=684&action=2&DMSCALE=11&DMWIDTH=2990&DMHEIGHT=4304,Carta rappresentante il golfo del fiume S. Lorenzo / Andrea Scacciati sc. ; Giu. Pazzi scrisse,1778
2659,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/704,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=704&action=2&DMSCALE=11&DMWIDTH=4208&DMHEIGHT=4392,"Carta reducida del estrecho de Magallanes, desde el Pto. de Sn. Miguel hasta su desembocadura en el oceano Pacífico / construida sobre las observaciones echas en los viages de 1786 y 1789 ; grabado por D. Juan de la Cruz geografo de S.M.",1789
2660,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/886,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=886&action=2&DMSCALE=4&DMWIDTH=11643&DMHEIGHT=8323,Carta topografica de la isla de Cuba,1842
2661,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/787,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=787&action=2&DMSCALE=5&DMWIDTH=9434&DMHEIGHT=6732,"Carte d'Amérique / dressée pour l'usage du roy par Guil. Delisle et Phil. Buache ; nouvellement revue, augmentée... par Dezauche",1785
2662,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/722,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=722&action=2&DMSCALE=6&DMWIDTH=7691&DMHEIGHT=6255,Carte d'Amérique divisée en ses principaux pays...par  Mr l'Abb Clouet de l'academie Royale de Rouen = La America dividida según lo dilatado de sus principales partes...Por el Sr. Abad Clouet del Academia Real de las Sciencias,1785
2663,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/792,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=792&action=2&DMSCALE=4&DMWIDTH=10091&DMHEIGHT=7267,Carte d'Amérique pour l'instruction / dressée sur la même echelle que celle de Guil. Delisle pour en faciliter la correspondance par Dezauche,1819
2664,http://cartotecadigital.icc.cat/cdm/ref/collection/america/id/488,http://cartotecadigital.icc.cat/utils/ajaxhelper/?CISOROOT=america&CISOPTR=488&action=2&DMSCALE=7&DMWIDTH=6387&DMHEIGHT=4653,Carte de l’Amerique meridionale / chez Bourgoin graveur,1700
